projection_season,franchise_id,team_name,player_id,player_name,position,nfl_team,normalized_adp,points_adp_proxy,expected_reg_points,expected_reg_ppg,action,projected_pool_ind,projected_salary_2026,projected_perceived_value,expected_points_per_1000_bid,points_model_group,points_model_samples,points_model_method
2026,0004,Pure Greatness,16598,"Irving, Bucky",RB,TBB,5.333333333333333,53.0,134.98,9.777,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16206,"Wilson, Michael",WR,ARI,8.333333333333334,89.0,134.68,9.843,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,13630,"Sutton, Courtland",WR,DEN,8.5,91.0,133.93,9.79,retain_existing,0,15000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,13130,"McCaffrey, Christian",RB,SFO,5.5,55.0,133.3,9.665,expiring_to_pool,1,0,16205.83,8.225,RB,256,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16186,"Addison, Jordan",WR,MIN,8.75,94.0,132.86,9.715,retain_existing,0,7000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16622,"Pearsall, Ricky",WR,SFO,8.833333333333334,95.0,132.51,9.691,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16213,"Kincaid, Dalton",TE,BUF,9.833333333333334,107.0,131.3,9.428,retain_existing,0,9000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14127,"Meyers, Jakobi",WR,JAC,9.333333333333334,101.0,130.54,9.553,retain_existing,0,4000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15757,"Robinson, Wan'Dale",WR,NYG,9.583333333333334,104.0,129.62,9.488,retain_existing,0,22000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14842,"Pittman, Michael",WR,IND,9.75,106.0,129.03,9.447,retain_existing,0,45000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15708,"Hall, Breece",RB,NYJ,6.0,61.0,128.78,9.364,retain_existing,0,35000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,13635,"Moore, D.J.",WR,CHI,9.916666666666666,108.0,128.45,9.406,retain_existing,0,21000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,11675,"Adams, Davante",WR,LAR,10.0,109.0,128.17,9.386,retain_existing,0,20000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,13604,"Barkley, Saquon",RB,PHI,6.083333333333333,62.0,128.09,9.318,expiring_to_pool,1,0,15409.26,8.313,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16188,"Johnston, Quentin",WR,LAC,10.333333333333334,113.0,127.08,9.31,rookie_extend_keep,0,12000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,14109,"McLaurin, Terry",WR,WAS,10.583333333333334,116.0,126.3,9.255,retain_existing,0,19000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16620,"Worthy, Xavier",WR,KCC,10.75,118.0,125.8,9.22,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,14860,"Jennings, Jauan",WR,SFO,10.833333333333334,119.0,125.55,9.203,expiring_to_pool,1,0,11547.06,10.873,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15761,"Shakir, Khalil",WR,BUF,11.25,124.0,124.36,9.119,retain_existing,0,25000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,14073,"Jacobs, Josh",RB,GBP,6.583333333333333,68.0,124.28,9.064,expiring_to_pool,1,0,14812.54,8.39,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16269,"Strange, Brenton",TE,JAC,11.5,127.0,123.6,8.854,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15768,"Pierce, Alec",WR,IND,11.833333333333334,131.0,122.82,9.011,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17083,"Higgins, Jayden",WR,HOU,12.083333333333334,134.0,122.19,8.967,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17075,"Golden, Matthew",WR,GBP,12.25,136.0,121.78,8.938,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,15710,"Williams, Kyren",RB,LAR,7.0,73.0,121.47,8.877,retain_existing,0,22000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16184,"Reed, Jayden",WR,GBP,12.583333333333334,140.0,121.0,8.883,expiring_to_pool,1,0,10714.08,11.294,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,11671,"Evans, Mike",WR,TBB,12.833333333333334,143.0,120.43,8.843,retain_existing,0,24000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17051,"Judkins, Quinshon",RB,CLE,7.166666666666667,75.0,120.42,8.808,retain_existing,0,8000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17068,"Harvey, RJ",RB,DEN,7.25,76.0,119.92,8.774,retain_existing,0,11000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15711,"Walker III, Kenneth",RB,SEA,7.333333333333333,77.0,119.42,8.741,retain_existing,0,32000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,12186,"Diggs, Stefon",WR,NEP,13.333333333333334,149.0,119.35,8.767,expiring_to_pool,1,0,10408.38,11.467,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,13299,"Kittle, George",TE,SFO,12.666666666666666,141.0,119.21,8.527,retain_existing,0,29000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,13163,"Godwin, Chris",WR,TBB,13.416666666666666,150.0,119.17,8.755,retain_existing,0,10000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17099,"Gadsden, Oronde",TE,LAC,12.75,142.0,118.93,8.506,retain_existing,0,4000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16192,"Washington, Parker",WR,JAC,13.666666666666666,153.0,118.66,8.719,expiring_to_pool,1,0,10280.67,11.542,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,15799,"Ferguson, Jake",TE,DAL,12.916666666666666,144.0,118.36,8.464,retain_existing,0,21000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16187,"Downs, Josh",WR,IND,13.833333333333334,155.0,118.33,8.696,retain_existing,0,12000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14136,"Samuel, Deebo",WR,WAS,14.166666666666666,159.0,117.68,8.651,retain_existing,0,8000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16809,"Coker, Jalen",WR,CAR,14.416666666666666,162.0,117.21,8.618,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15779,"Doubs, Romeo",WR,GBP,14.583333333333334,164.0,116.9,8.596,expiring_to_pool,1,0,9952.32,11.746,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16628,"McMillan, Jalen",WR,TBB,14.75,166.0,116.6,8.575,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16193,"Boutte, Kayshon",WR,NEP,15.25,172.0,115.73,8.514,expiring_to_pool,1,0,9732.35,11.891,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16649,"Johnson, Theo",TE,NYG,13.75,154.0,115.69,8.265,retain_existing,0,5000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16619,"Franklin, Troy",WR,DEN,15.333333333333334,173.0,115.59,8.504,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17082,"Bryant, Pat",WR,DEN,15.416666666666666,174.0,115.45,8.494,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,12801,"Hill, Tyreek",WR,MIA,15.666666666666666,177.0,115.04,8.466,retain_existing,0,62000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17171,"Dike, Chimere",WR,TEN,15.833333333333334,179.0,114.78,8.447,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15256,"Williams, Javonte",RB,DAL,8.25,88.0,114.53,8.415,expiring_to_pool,1,0,13232.0,8.656,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,14861,"Johnson, Juwan",TE,NOS,14.25,160.0,114.21,8.155,expiring_to_pool,1,0,10068.05,11.344,TE,124,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17072,"Harris, Tre",WR,LAC,16.25,184.0,114.12,8.401,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16080,"Shaheed, Rashid",WR,SEA,16.333333333333332,185.0,114.0,8.392,retain_existing,0,7000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,17073,"Ayomanor, Elic",WR,TEN,16.5,187.0,113.75,8.375,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,17106,"Taylor, Mason",TE,NYJ,14.5,163.0,113.5,8.102,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,13671,"Andrews, Mark",TE,BAL,14.666666666666666,165.0,113.04,8.067,expiring_to_pool,1,0,9924.0,11.391,TE,124,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,14833,"Jeudy, Jerry",WR,CLE,18.0,205.0,111.65,8.228,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17098,"Horton, Tory",WR,SEA,18.166666666666668,207.0,111.44,8.213,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15253,"Etienne, Travis",RB,JAC,9.0,97.0,111.16,8.191,manual_tag_keep,0,19000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17080,"Noel, Jaylin",WR,HOU,18.5,211.0,111.02,8.183,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17157,"TeSlaa, Isaac",WR,DET,18.666666666666668,213.0,110.81,8.169,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,13674,"Goedert, Dallas",TE,PHI,15.583333333333334,176.0,110.64,7.889,retain_existing,0,7000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16617,"Coleman, Keon",WR,BUF,19.083333333333332,218.0,110.31,8.134,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16626,"Mitchell, Adonai",WR,NYJ,19.5,223.0,109.82,8.099,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17134,"Williams, Kyle",WR,NEP,19.833333333333332,227.0,109.44,8.073,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,14105,"Brown, Marquise",WR,KCC,20.083333333333332,230.0,109.17,8.054,retain_existing,0,8000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16639,"Legette, Xavier",WR,CAR,20.416666666666668,234.0,108.81,8.028,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15293,"Bateman, Rashod",WR,BAL,20.5,235.0,108.72,8.022,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,12676,"Henry, Hunter",TE,NEP,16.416666666666668,186.0,108.65,7.74,expiring_to_pool,1,0,9380.16,11.583,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,12626,"Henry, Derrick",RB,BAL,9.666666666666666,105.0,108.54,8.016,retain_existing,0,44000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,13772,"Schultz, Dalton",TE,HOU,16.583333333333332,188.0,108.27,7.712,retain_existing,0,4000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14974,"Mooney, Darnell",WR,ATL,21.166666666666668,243.0,108.03,7.974,expiring_to_pool,1,0,8260.88,13.077,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,14138,"Hockenson, T.J.",TE,MIN,16.833333333333332,191.0,107.72,7.67,expiring_to_pool,1,0,9263.34,11.629,TE,124,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,13629,"Ridley, Calvin",WR,TEN,21.5,247.0,107.7,7.95,expiring_to_pool,1,0,8196.59,13.14,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,11222,"Allen, Keenan",WR,LAC,21.916666666666668,252.0,107.29,7.922,expiring_to_pool,1,0,8118.3,13.216,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17078,"Bech, Jack",WR,LVR,22.0,253.0,107.21,7.917,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16195,"Wicks, Dontayvion",WR,GBP,22.166666666666668,255.0,107.06,7.906,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17107,"Ferguson, Terrance",TE,LAR,17.25,196.0,106.81,7.603,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16723,"Barner, AJ",TE,SEA,17.333333333333332,197.0,106.64,7.59,retain_existing,0,1000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16684,"Washington, Malik",WR,MIA,22.75,262.0,106.52,7.868,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16189,"Mims, Marvin",WR,DEN,23.0,265.0,106.3,7.852,expiring_to_pool,1,0,7924.81,13.414,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16788,"Vele, Devaughn",WR,NOS,23.166666666666668,267.0,106.15,7.842,expiring_to_pool,1,0,7896.25,13.443,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16287,"Tucker, Tre",WR,LVR,23.416666666666668,270.0,105.93,7.827,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16778,"Flournoy, Ryan",WR,DAL,23.583333333333332,272.0,105.79,7.817,expiring_to_pool,1,0,7826.18,13.517,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,13164,"Kupp, Cooper",WR,SEA,23.75,274.0,105.65,7.807,expiring_to_pool,1,0,7798.67,13.547,WR,312,inv_sqrt_adp_weighted_linear
2026,0002,CBP,15798,"Likely, Isaiah",TE,BAL,17.916666666666668,204.0,105.44,7.501,expiring_to_pool,1,0,8978.92,11.743,TE,124,inv_sqrt_adp_weighted_linear
2026,0003,Gride,10814,"Anger, Bryan",PN,DAL,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15911,"Araiza, Matt",PN,KCC,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,17241,"Crawshaw, Jeremy",PN,DEN,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,12842,"Dixon, Riley",PN,TBB,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0003,Gride,15032,"Fox, Jack",PN,DET,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14489,"Gillan, Jamie",PN,NYG,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,11383,"Martin, Sam",PN,CAR,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17339,"McNamara, Austin",PN,NYJ,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,12323,"Pinion, Bradley",PN,ATL,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,16887,"Rehkow, Ryan",PN,CIN,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,13791,"Scott, J.K.",PN,LAC,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16724,"Taylor, Tory",PN,CHI,400.0,400.0,105.44,7.834,retain_existing,0,1000,0,,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15051,"Townsend, Tommy",PN,HOU,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0002,CBP,11985,"Way, Tress",PN,WAS,400.0,400.0,105.44,7.834,expiring_to_pool,1,0,1900.3,55.486,OFFENSE_ALL,883,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,14122,"Slayton, Darius",WR,NYG,24.083333333333332,278.0,105.37,7.787,expiring_to_pool,1,0,7744.52,13.606,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17079,"Johnson, Tez",WR,TBB,24.25,280.0,105.23,7.778,expiring_to_pool,1,0,7717.86,13.635,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16342,"Douglas, Demario",WR,NEP,24.333333333333332,281.0,105.17,7.773,expiring_to_pool,1,0,7704.63,13.65,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,14797,"Swift, D'Andre",RB,CHI,10.666666666666666,117.0,105.12,7.789,manual_tag_keep,0,26000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16629,"Wilson, Roman",WR,PIT,25.333333333333332,293.0,104.38,7.718,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17053,"Marks, Woody",RB,HOU,11.166666666666666,123.0,103.6,7.688,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,17105,"Helm, Gunnar",TE,TEN,18.916666666666668,216.0,103.53,7.358,expiring_to_pool,1,0,8738.37,11.848,TE,124,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15742,"Warren, Jaylen",RB,PIT,11.333333333333334,125.0,103.12,7.656,expiring_to_pool,1,0,11289.48,9.134,RB,256,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16593,"Corum, Blake",RB,LAR,11.416666666666666,126.0,102.88,7.64,retain_existing,0,5000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,17066,"Monangai, Kyle",RB,CHI,11.583333333333334,128.0,102.42,7.609,retain_existing,0,2000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16169,"Charbonnet, Zach",RB,SEA,11.666666666666666,129.0,102.19,7.594,manual_extension_keep,0,8000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0003,Gride,13192,"Njoku, David",TE,CLE,20.333333333333332,233.0,101.08,7.175,retain_existing,0,27000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,16594,"Benson, Trey",RB,ARI,12.333333333333334,137.0,100.46,7.478,retain_existing,0,6000,0,,RB,256,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,14871,"Parkinson, Colby",TE,LAR,20.916666666666668,240.0,100.14,7.106,expiring_to_pool,1,0,8310.1,12.05,TE,124,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,15259,"Stevenson, Rhamondre",RB,NEP,12.5,139.0,100.05,7.451,expiring_to_pool,1,0,10749.73,9.307,RB,256,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17108,"Arroyo, Elijah",TE,SEA,21.0,241.0,100.01,7.096,retain_existing,0,2000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0002,CBP,15889,"Okonkwo, Chigoziem",TE,TEN,21.083333333333332,242.0,99.88,7.087,expiring_to_pool,1,0,8277.19,12.067,TE,124,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16036,"Tonges, Jake",TE,SFO,21.333333333333332,245.0,99.5,7.058,expiring_to_pool,1,0,8228.55,12.092,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17076,"Bond, Isaiah",WR,CLE,400.0,400.0,99.02,7.342,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,13418,"Bourne, Kendrick",WR,SFO,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15292,"Brown, Dyami",WR,JAC,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16632,"Burton, Jermaine",WR,FA,400.0,400.0,99.02,7.342,retain_existing,0,5000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,17269,"Chism, Efton",WR,NEP,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,16636,"Corley, Malachi",WR,CLE,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,16204,"Dell, Tank",WR,HOU,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,14108,"Dortch, Greg",WR,ARI,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,13289,"Hollins, Mack",WR,NEP,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16201,"Hutchinson, Xavier",WR,HOU,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0002,CBP,14864,"Johnson, Tyler",WR,NYJ,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17205,"Lambert-Smith, KeAndre",WR,LAC,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0012,Hawks,17184,"Lane, Jaylin",WR,WAS,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,16635,"McCaffrey, Luke",WR,WAS,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15759,"Metchie, John",WR,NYJ,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,16197,"Mingo, Jonathan",WR,DAL,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17254,"Mumpfield, Konata",WR,LAR,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0007,Sex Manther,15786,"Nailor, Jalen",WR,MIN,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0002,CBP,16196,"Perry, A.T.",WR,FA,400.0,400.0,99.02,7.342,expiring_to_pool,1,0,1900.3,52.108,WR,312,inv_sqrt_adp_weighted_linear
2026,0010,Blake Bombers,16631,"Polk, Ja'Lynn",WR,NOS,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,17077,"Restrepo, Xavier",WR,TEN,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0003,Gride,16623,"Rice, Brenden",WR,LVR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,17086,"Royals, Jalen",WR,KCC,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,16686,"Smith, Ainias",WR,CAR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17087,"Thornton, Dont'e",WR,LVR,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0008,Real Deal Creel,15787,"Thornton, Tyquan",WR,KCC,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0011,Cleon Ca$h,16621,"Walker, Devontez",WR,BAL,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0001,L.A. Looks,16630,"Williams, Isaiah",WR,NYJ,400.0,400.0,99.02,7.342,retain_existing,0,1000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0004,Pure Greatness,17096,"Williams, Savion",WR,GBP,400.0,400.0,99.02,7.342,retain_existing,0,2000,0,,WR,312,inv_sqrt_adp_weighted_linear
2026,0009,C-Town Chivalry,15331,"Freiermuth, Pat",TE,PIT,21.666666666666668,249.0,99.0,7.021,expiring_to_pool,1,0,8165.01,12.125,TE,124,inv_sqrt_adp_weighted_linear
2026,0006,The Long Haulers,15802,"Otton, Cade",TE,TBB,21.75,250.0,98.88,7.012,retain_existing,0,5000,0,,TE,124,inv_sqrt_adp_weighted_linear
2026,0005,HammerTime 🔨 ⏰,15394,"Adebo, Paulson",CB,NYG,400.0,400.0,98.55,7.344,expiring_to_pool,1,0,2317.92,42.517,IDP,172,inv_sqrt_adp_weighted_linear
