season,player_name,event_type,event_source,event_date,team_name,salary,contract_year,contract_status,contract_info,inferred_contract_info,contract_length,tcv,aav,position_filter,player_id,nfl_team,event_seq,event_time,franchise_id,event_detail,snapshot_week,snapshot_source,year_values_json,extension_flag,restructure_flag,mym_flag,post_add_multi_year_flag,post_add_multi_year_reason,generated_at_utc
2025,,ACQUIRE,ADDDROP:BBID,2025-10-16,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14157,,3,09:00:00,0012,salary=1000|default_1yr,7,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:40
2025,,ACQUIRE,ADDDROP:BBID,2025-10-17,Sex Manther,4000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,4000,4000,DT,14158,,1,09:00:00,0007,salary=4000|default_1yr,7,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-10-17,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,9051,,2,09:00:00,0004,,7,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-10-19,The Long Haulers,2000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,2000,2000,DT,16787,,1,09:00:00,0006,salary=2000|default_1yr,7,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,FREE_AGENT,2025-10-22,The Long Haulers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 2K| AAV 2K| Y1-2K| Default Add,1,1000,1000,DT,16787,,2,06:28:43,0006,,7,schedule,"{""Y1"":2000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-10-26,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14897,,1,09:00:00,0003,salary=1000|default_1yr,8,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:FREE_AGENT,2025-10-26,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,3,09:10:05,0004,salary=1000|default_1yr,8,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:FREE_AGENT,2025-10-26,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15391,,1,09:18:17,0011,salary=1000|default_1yr,8,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-10-28,Sex Manther,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 4K| AAV 4K| Y1-4K| Default Add,1,1000,1000,DT,14158,,2,08:13:36,0007,,8,schedule,"{""Y1"":4000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-10-30,Cleon Ca$h,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15391,,2,09:00:00,0011,,9,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-10-30,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14157,,4,09:00:00,0012,,9,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:40
2025,,DROP,ADDDROP:BBID,2025-10-30,Pure Greatness,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,4,09:00:00,0004,,9,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-10-31,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,16663,,1,09:00:00,0008,salary=1000|default_1yr,9,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-11-01,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17174,,1,09:00:00,0010,salary=1000|default_1yr,9,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-11-06,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17136,,1,09:00:00,0010,salary=1000|default_1yr,10,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-11-06,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17174,,2,09:00:00,0010,,10,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-11-07,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,10292,,2,09:00:00,0012,,10,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-11-07,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,5,09:00:00,0012,salary=1000|default_1yr,10,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-11-09,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,16663,,2,10:49:13,0008,,10,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-11-13,Hawks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,6,09:00:00,0012,,11,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-11-19,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17136,,2,09:27:43,0010,,11,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-11-23,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14157,,5,09:00:00,0008,salary=1000|default_1yr,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:40
2025,,ACQUIRE,ADDDROP:BBID,2025-11-23,The Long Haulers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,7,09:00:00,0006,salary=1000|default_1yr,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-11-25,The Long Haulers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,8,06:53:51,0006,,12,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-11-27,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14157,,6,09:13:07,0008,,13,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:40
2025,,DROP,ADDDROP:BBID,2025-12-05,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14897,,2,09:00:00,0003,,14,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-12-13,Blake Bombers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,15817,,9,09:00:00,0010,salary=1000|default_1yr,15,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-12-14,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14897,,3,09:00:00,0008,salary=1000|default_1yr,15,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:BBID,2025-12-18,Real Deal Creel,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,14897,,4,09:00:00,0008,,16,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:BBID,2025-12-20,The Long Haulers,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,16927,,1,09:00:00,0006,salary=1000|default_1yr,16,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,ACQUIRE,ADDDROP:FREE_AGENT,2025-12-21,L.A. Looks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17136,,3,12:54:26,0001,salary=1000|default_1yr,16,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2025,,DROP,ADDDROP:FREE_AGENT,2025-12-25,L.A. Looks,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,17136,,4,10:33:49,0001,,17,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:41
2021,"Allen, Jonathan",ACQUIRE,ADDDROP:BBID,2021-09-05,#BLM,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,1,09:00:00,0008,salary=1000|default_1yr,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:18
2021,"Allen, Jonathan",DROP,ADDDROP:FREE_AGENT,2021-12-05,#BLM,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,2,12:07:58,0008,,13,fallback_week1,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:18
2021,"Allen, Jonathan",ACQUIRE,ADDDROP:BBID,2021-12-19,#BLM,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,3,09:00:00,0008,salary=1000|default_1yr,15,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:18
2021,"Allen, Jonathan",DROP,ADDDROP:BBID,2021-12-31,#BLM,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,4,09:00:00,0008,,16,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:18
2023,"Allen, Jonathan",DROP,FREE_AGENT,2023-05-09,The Main Event Mafia,0,0,,,,0,0,0,DT,13208,WAS,1,06:55:51,0006,,1,preseason,{},0,0,0,0,,2026-04-21 22:12:31
2023,"Allen, Jonathan",ACQUIRE,AUCTION:FreeAgent,2023-08-04,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,2,16:39:42,0003,bid=1000|default_1yr,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:31
2023,"Allen, Jonathan",DROP,ADDDROP:BBID,2023-09-02,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,3,09:00:00,0003,,1,preseason,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:31
2023,"Allen, Jonathan",ACQUIRE,ADDDROP:BBID,2023-10-12,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,4,09:00:00,0003,salary=1000|default_1yr,6,schedule,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:31
2023,"Allen, Jonathan",DROP,ADDDROP:BBID,2023-12-10,Gride,1000,1,ADD_DEFAULT_1YR,,CL 1| TCV 1K| AAV 1K| Y1-1K| Default Add,1,1000,1000,DT,13208,WAS,5,09:00:00,0003,,14,schedule|prior_for_drop,"{""Y1"":1000}",0,0,0,0,,2026-04-21 22:12:31
2023,"Allen, Zach",DROP,FREE_AGENT,2023-05-09,Cleon Ca$h,0,0,,,,0,0,0,DT,14153,ARI,1,07:00:19,0011,,1,preseason,{},0,0,0,0,,2026-04-21 22:12:32
