season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2022,CB,14903,"Diggs, Trevon",DAL,1,0005,Run CMC,2022-03-01,2022-09-08,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,0002,The Bash Bros,0005,Run CMC,CL 1,"CL 2| TCV 5K| AAV 1K/4K| (1,4)",2026-04-21 22:14:21
2022,CB,14903,"Diggs, Trevon",DAL,2,0002,The Bash Bros,2022-09-11,2022-10-02,ADDDROP:BBID,ADDDROP:BBID,0002,The Bash Bros,0005,Run CMC,CL 1,"CL 2| TCV 5K| AAV 1K/4K| (1,4)",2026-04-21 22:14:21
2022,CB,14903,"Diggs, Trevon",DAL,3,0009,C-Town Chivalry,2022-12-01,2023-01-02,ADDDROP:BBID,SEASON_END,0002,The Bash Bros,0005,Run CMC,CL 1,"CL 2| TCV 5K| AAV 1K/4K| (1,4)",2026-04-21 22:14:21
2023,CB,14903,"Diggs, Trevon",DAL,1,0009,C-Town Chivalry,2023-03-01,2023-02-19,ROLLOVER_BASELINE,FREE_AGENT,,,0009,C-Town Chivalry,,CL 1,2026-04-21 22:14:25
2019,CB,13281,"Douglas, Rasul",PHI,1,0006,Good in Da Hood,2019-03-01,2019-03-07,ROLLOVER_BASELINE,FREE_AGENT,,,0006,Good in Da Hood,,,2026-04-21 22:14:08
2022,CB,13281,"Douglas, Rasul",GBP,1,0006,Good in Da Hood,2022-03-01,2022-04-26,ROLLOVER_BASELINE,ADDDROP:FREE_AGENT,0003,Gride,0006,Good in Da Hood,CL 1,CL 1|,2026-04-21 22:14:21
2022,CB,13281,"Douglas, Rasul",GBP,2,0003,Gride,2022-08-06,2022-09-15,AUCTION:FreeAgent,ADDDROP:BBID,0003,Gride,0006,Good in Da Hood,CL 1,CL 1|,2026-04-21 22:14:21
2022,CB,13281,"Douglas, Rasul",GBP,3,0003,Gride,2022-11-03,2023-01-02,ADDDROP:BBID,SEASON_END,0003,Gride,0006,Good in Da Hood,CL 1,CL 1|,2026-04-21 22:14:21
2023,CB,13281,"Douglas, Rasul",GBP,1,0003,Gride,2023-03-01,2023-05-01,ROLLOVER_BASELINE,FREE_AGENT,,,0003,Gride,,CL 1,2026-04-21 22:14:25
2020,CB,13778,"Flowers, Tre",SEA,1,0010,Blake Bombers,2020-03-01,2020-04-10,ROLLOVER_BASELINE,FREE_AGENT,,,0010,Blake Bombers,,,2026-04-21 22:14:12
