season,position_filter,player_id,player_name,nfl_team,event_seq,event_type,event_source,event_date,event_time,franchise_id,team_name,detail,generated_at_utc
2017,PK,9694,,,3,ACQUIRE,ADDDROP:BBID,2017-11-05,09:00:00,0011,Cleon Ca$h,salary=1000,2026-04-21 22:09:25
2017,PK,11383,,,1,DROP,FREE_AGENT,2017-11-05,10:46:42,0001,Ulterior Warrior,,2026-04-21 22:09:25
2017,PK,9712,,,1,DROP,FREE_AGENT,2017-11-05,10:57:12,0005,C'mon Son,,2026-04-21 22:09:25
2017,PK,2842,,,2,DROP,ADDDROP:BBID,2017-11-08,09:00:00,0002,Crystal Blue Persuasian,,2026-04-21 22:09:25
2017,PK,10487,,,3,ACQUIRE,ADDDROP:BBID,2017-11-08,09:00:00,0002,Crystal Blue Persuasian,salary=1000,2026-04-21 22:09:25
2017,PK,11960,,,3,ACQUIRE,ADDDROP:BBID,2017-11-09,09:00:00,0012,White Power,salary=1000,2026-04-21 22:09:25
2017,PK,11947,,,5,ACQUIRE,ADDDROP:FREE_AGENT,2017-11-12,09:15:03,0004,Pure Greatness,salary=1000,2026-04-21 22:09:25
2017,PK,11345,,,1,DROP,FREE_AGENT,2017-11-12,09:51:09,0006,Good in Da Hood,,2026-04-21 22:09:25
2017,PK,11947,,,6,DROP,ADDDROP:BBID,2017-11-16,09:00:00,0004,Pure Greatness,,2026-04-21 22:09:25
2017,PK,9694,,,4,DROP,ADDDROP:FREE_AGENT,2017-11-19,09:04:29,0011,Cleon Ca$h,,2026-04-21 22:09:25
2017,PK,9694,,,5,DROP,FREE_AGENT,2017-11-19,09:04:29,0011,Cleon Ca$h,,2026-04-21 22:09:25
2017,PK,9686,,,5,DROP,ADDDROP:BBID,2017-11-26,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:25
2017,PK,9319,,,4,DROP,ADDDROP:FREE_AGENT,2017-11-26,09:58:39,0003,Gride,,2026-04-21 22:09:25
2017,PK,9319,,,5,DROP,FREE_AGENT,2017-11-26,09:58:39,0003,Gride,,2026-04-21 22:09:25
2017,PK,10487,,,4,DROP,ADDDROP:BBID,2017-12-06,09:00:00,0002,Crystal Blue Persuasian,,2026-04-21 22:09:25
2017,PK,9686,,,6,ACQUIRE,ADDDROP:BBID,2017-12-06,09:00:00,0002,Crystal Blue Persuasian,salary=1000,2026-04-21 22:09:25
2017,PK,11971,,,1,ACQUIRE,ADDDROP:BBID,2017-12-07,09:00:00,0001,Ulterior Warrior,salary=1000,2026-04-21 22:09:25
2017,PK,9686,,,7,DROP,ADDDROP:BBID,2017-12-14,09:00:00,0002,Crystal Blue Persuasian,,2026-04-21 22:09:25
2017,PK,11960,,,4,DROP,ADDDROP:FREE_AGENT,2017-12-17,10:46:27,0012,White Power,,2026-04-21 22:09:25
2017,PK,11960,,,5,DROP,FREE_AGENT,2017-12-17,10:46:27,0012,White Power,,2026-04-21 22:09:25
2017,PK,10868,,,2,DROP,ADDDROP:BBID,2017-12-21,09:00:00,0007,Sex Manther,,2026-04-21 22:09:25
2017,PK,11971,,,2,DROP,ADDDROP:BBID,2017-12-24,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:25
2018,PK,8501,,,1,DROP,FREE_AGENT,2018-03-10,12:20:12,0008,Gordon Is The New Blackmon,,2026-04-21 22:09:31
2018,PK,10642,,,1,DROP,FREE_AGENT,2018-03-10,21:47:17,0009,C-Town Chivalry,,2026-04-21 22:09:31
2018,PK,9577,,,1,DROP,FREE_AGENT,2018-03-11,15:29:08,0004,Pure Greatness,,2026-04-21 22:09:31
2018,PK,8444,,,1,DROP,FREE_AGENT,2018-03-15,10:54:00,0002,The Bash Bros,,2026-04-21 22:09:31
2018,PK,10945,,,1,DROP,FREE_AGENT,2018-03-16,00:09:09,0007,Sex Manther,,2026-04-21 22:09:31
2018,PK,9712,,,1,DROP,FREE_AGENT,2018-03-16,22:09:12,0012,White Power,,2026-04-21 22:09:31
2018,PK,10890,,,1,DROP,FREE_AGENT,2018-04-20,10:39:54,0003,Gride,,2026-04-21 22:09:31
2018,PK,11345,,,1,DROP,FREE_AGENT,2018-05-03,16:53:10,0010,Blake Bombers,,2026-04-21 22:09:31
2018,PK,13430,,,1,DROP,FREE_AGENT,2018-05-03,16:54:59,0005,C'mon Son,,2026-04-21 22:09:31
2018,PK,7911,,,1,DROP,FREE_AGENT,2018-05-03,17:25:51,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,5791,,,1,DROP,FREE_AGENT,2018-06-06,14:02:23,0011,Cleon Ca$h,,2026-04-21 22:09:31
2018,PK,10487,,,1,ACQUIRE,AUCTION:FreeAgent,2018-08-13,05:56:44,0004,Pure Greatness,bid=1000,2026-04-21 22:09:31
2018,PK,8501,,,2,DROP,FREE_AGENT,2018-08-19,08:42:10,0009,C-Town Chivalry,,2026-04-21 22:09:31
2018,PK,10487,,,2,DROP,ADDDROP:BBID,2018-09-02,09:00:00,0004,Pure Greatness,,2026-04-21 22:09:31
2018,PK,10506,,,1,ACQUIRE,ADDDROP:BBID,2018-09-19,09:00:00,0006,Good in Da Hood,salary=3000,2026-04-21 22:09:31
2018,PK,10862,,,1,ACQUIRE,ADDDROP:BBID,2018-09-19,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:09:31
2018,PK,12860,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2018-09-30,12:37:23,0001,Ulterior Warrior,salary=1000,2026-04-21 22:09:31
2018,PK,10862,,,2,DROP,ADDDROP:BBID,2018-10-04,09:00:00,0004,Pure Greatness,,2026-04-21 22:09:31
2018,PK,12860,,,2,DROP,ADDDROP:BBID,2018-10-06,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,11840,,,1,DROP,FREE_AGENT,2018-10-07,09:08:42,0011,Cleon Ca$h,,2026-04-21 22:09:31
2018,PK,12860,,,3,ACQUIRE,ADDDROP:BBID,2018-10-10,09:00:00,0009,C-Town Chivalry,salary=2000,2026-04-21 22:09:31
2018,PK,13909,,,1,ACQUIRE,ADDDROP:BBID,2018-10-11,09:00:00,0003,Gride,salary=1000,2026-04-21 22:09:31
2018,PK,11966,,,1,ACQUIRE,ADDDROP:BBID,2018-10-13,09:00:00,0001,Ulterior Warrior,salary=2000,2026-04-21 22:09:31
2018,PK,9694,,,1,ACQUIRE,ADDDROP:BBID,2018-10-20,09:00:00,0005,C'mon Son,salary=1000,2026-04-21 22:09:31
2018,PK,13430,,,2,DROP,FREE_AGENT,2018-10-23,21:40:42,0007,Sex Manther,,2026-04-21 22:09:31
2018,PK,12437,,,1,ACQUIRE,ADDDROP:BBID,2018-10-24,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:09:31
2018,PK,12860,,,4,DROP,ADDDROP:BBID,2018-10-24,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:09:31
2018,PK,13909,,,2,DROP,ADDDROP:FREE_AGENT,2018-11-01,18:09:01,0003,Gride,,2026-04-21 22:09:31
2018,PK,13909,,,3,DROP,FREE_AGENT,2018-11-01,18:09:01,0003,Gride,,2026-04-21 22:09:31
2018,PK,9577,,,2,DROP,FREE_AGENT,2018-11-04,11:16:56,0005,C'mon Son,,2026-04-21 22:09:31
2018,PK,9577,,,3,DROP,FREE_AGENT,2018-11-13,23:35:34,0006,Good in Da Hood,,2026-04-21 22:09:31
2018,PK,11387,,,1,ACQUIRE,ADDDROP:BBID,2018-11-14,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:09:31
2018,PK,11966,,,2,DROP,ADDDROP:BBID,2018-11-14,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,12860,,,5,ACQUIRE,ADDDROP:BBID,2018-11-14,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:09:31
2018,PK,12437,,,2,DROP,ADDDROP:BBID,2018-11-15,09:00:00,0004,Pure Greatness,,2026-04-21 22:09:31
2018,PK,13909,,,4,ACQUIRE,ADDDROP:BBID,2018-11-15,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:09:31
2018,PK,11387,,,2,DROP,ADDDROP:BBID,2018-11-18,09:00:00,0007,Sex Manther,,2026-04-21 22:09:31
2018,PK,10506,,,2,DROP,ADDDROP:FREE_AGENT,2018-11-18,09:20:26,0006,Good in Da Hood,,2026-04-21 22:09:31
2018,PK,10506,,,3,DROP,FREE_AGENT,2018-11-18,09:20:26,0006,Good in Da Hood,,2026-04-21 22:09:31
2018,PK,13908,,,1,DROP,FREE_AGENT,2018-11-20,11:38:42,0002,The Bash Bros,,2026-04-21 22:09:31
2018,PK,13056,,,1,DROP,FREE_AGENT,2018-11-20,12:56:01,0008,Gordon Is The New Blackmon,,2026-04-21 22:09:31
2018,PK,2842,,,1,ACQUIRE,ADDDROP:BBID,2018-11-21,09:00:00,0008,Gordon Is The New Blackmon,salary=1000,2026-04-21 22:09:31
2018,PK,12437,,,3,ACQUIRE,ADDDROP:BBID,2018-11-21,09:00:00,0010,Blake Bombers,salary=1000,2026-04-21 22:09:31
2018,PK,13980,,,1,ACQUIRE,ADDDROP:BBID,2018-11-22,09:00:00,0006,Good in Da Hood,salary=1000,2026-04-21 22:09:31
2018,PK,13241,,,1,ACQUIRE,ADDDROP:BBID,2018-11-25,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:09:31
2018,PK,12860,,,6,DROP,ADDDROP:BBID,2018-11-25,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,10506,,,4,ACQUIRE,ADDDROP:FREE_AGENT,2018-11-25,14:26:56,0001,Ulterior Warrior,salary=1000,2026-04-21 22:09:31
2018,PK,2842,,,2,DROP,ADDDROP:FREE_AGENT,2018-11-27,06:12:48,0008,Gordon Is The New Blackmon,,2026-04-21 22:09:31
2018,PK,2842,,,3,DROP,FREE_AGENT,2018-11-27,06:12:48,0008,Gordon Is The New Blackmon,,2026-04-21 22:09:31
2018,PK,10506,,,5,DROP,ADDDROP:BBID,2018-11-28,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,12860,,,7,ACQUIRE,ADDDROP:BBID,2018-11-28,09:00:00,0007,Sex Manther,salary=4000,2026-04-21 22:09:31
2018,PK,13241,,,2,DROP,ADDDROP:BBID,2018-12-09,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:31
2018,PK,13241,,,3,ACQUIRE,ADDDROP:BBID,2018-12-12,09:00:00,0001,Ulterior Warrior,salary=4000,2026-04-21 22:09:31
2018,PK,5666,,,1,ACQUIRE,ADDDROP:BBID,2018-12-16,09:00:00,0009,C-Town Chivalry,salary=1000,2026-04-21 22:09:31
2018,PK,9694,,,2,DROP,ADDDROP:FREE_AGENT,2018-12-16,09:52:35,0005,C'mon Son,,2026-04-21 22:09:31
2018,PK,11966,,,3,ACQUIRE,ADDDROP:FREE_AGENT,2018-12-16,09:52:35,0005,C'mon Son,salary=1000,2026-04-21 22:09:31
2018,PK,9694,,,3,DROP,FREE_AGENT,2018-12-16,09:52:35,0005,C'mon Son,,2026-04-21 22:09:31
2018,PK,13908,,,2,DROP,FREE_AGENT,2018-12-19,06:14:23,0008,Gordon Is The New Blackmon,,2026-04-21 22:09:31
2018,PK,13980,,,2,DROP,ADDDROP:BBID,2018-12-22,09:00:00,0006,Good in Da Hood,,2026-04-21 22:09:31
2018,PK,5666,,,2,DROP,ADDDROP:BBID,2018-12-22,09:00:00,0009,C-Town Chivalry,,2026-04-21 22:09:31
2018,PK,2842,,,4,ACQUIRE,ADDDROP:BBID,2018-12-22,09:00:00,0009,C-Town Chivalry,salary=1000,2026-04-21 22:09:31
2018,PK,13056,,,2,DROP,FREE_AGENT,2018-12-23,11:50:20,0001,Ulterior Warrior,,2026-04-21 22:09:31
2019,PK,13869,,,1,DROP,FREE_AGENT,2019-03-03,14:47:43,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,9310,,,1,DROP,FREE_AGENT,2019-03-03,15:05:10,0002,The Bash Bros,,2026-04-21 22:09:34
2019,PK,13430,,,1,DROP,FREE_AGENT,2019-03-03,15:28:17,0005,Run CMC,,2026-04-21 22:09:34
2019,PK,11383,,,1,DROP,FREE_AGENT,2019-03-03,16:57:58,0011,Cleon Ca$h,,2026-04-21 22:09:34
2019,PK,11985,,,1,DROP,FREE_AGENT,2019-03-03,17:18:07,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,13051,,,1,DROP,FREE_AGENT,2019-03-03,18:13:08,0010,Blake Bombers,,2026-04-21 22:09:34
2019,PK,13848,,,1,DROP,FREE_AGENT,2019-03-04,22:57:39,0006,Good in Da Hood,,2026-04-21 22:09:34
2019,PK,7578,,,1,DROP,FREE_AGENT,2019-03-05,07:47:08,0009,C-Town Chivalry,,2026-04-21 22:09:34
2019,PK,13844,,,1,DROP,FREE_AGENT,2019-03-08,22:35:59,0012,Hawks,,2026-04-21 22:09:34
2019,PK,9712,,,1,DROP,FREE_AGENT,2019-04-13,09:18:40,0008,#BLM,,2026-04-21 22:09:34
2019,PK,9577,,,1,DROP,FREE_AGENT,2019-04-15,11:35:05,0003,Gride,,2026-04-21 22:09:34
2019,PK,11500,,,1,DROP,FREE_AGENT,2019-04-29,05:43:58,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,11339,,,1,ACQUIRE,AUCTION:FreeAgent,2019-08-25,00:03:45,0008,#BLM,bid=1000,2026-04-21 22:09:34
2019,PK,11945,,,1,ACQUIRE,AUCTION:FreeAgent,2019-08-25,06:47:52,0010,Blake Bombers,bid=1000,2026-04-21 22:09:34
2019,PK,11945,,,2,DROP,FREE_AGENT,2019-08-31,21:04:52,0010,Blake Bombers,,2026-04-21 22:09:34
2019,PK,12417,,,1,ACQUIRE,ADDDROP:BBID,2019-09-04,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:09:34
2019,PK,11339,,,2,DROP,ADDDROP:BBID,2019-09-04,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,13980,,,1,ACQUIRE,ADDDROP:BBID,2019-09-05,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:09:34
2019,PK,12417,,,2,DROP,ADDDROP:BBID,2019-09-05,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,13980,,,2,DROP,ADDDROP:BBID,2019-09-08,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,13303,,,1,ACQUIRE,ADDDROP:BBID,2019-09-18,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:09:34
2019,PK,14600,,,1,ACQUIRE,ADDDROP:BBID,2019-09-19,09:00:00,0005,Run CMC,salary=1000,2026-04-21 22:09:34
2019,PK,13347,,,1,ACQUIRE,ADDDROP:BBID,2019-09-21,09:00:00,0001,Ulterior Warrior,salary=1000,2026-04-21 22:09:34
2019,PK,11947,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-09-22,12:14:57,0004,Pure Greatness,salary=1000,2026-04-21 22:09:34
2019,PK,13303,,,2,DROP,ADDDROP:BBID,2019-09-25,09:00:00,0008,#BLM,,2026-04-21 22:09:34
2019,PK,12417,,,3,ACQUIRE,ADDDROP:BBID,2019-09-26,09:00:00,0007,Sex Manther,salary=1000,2026-04-21 22:09:34
2019,PK,13719,,,1,ACQUIRE,ADDDROP:BBID,2019-10-03,09:00:00,0001,Ulterior Warrior,salary=2000,2026-04-21 22:09:34
2019,PK,13347,,,2,DROP,ADDDROP:BBID,2019-10-03,09:00:00,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,7859,,,1,ACQUIRE,ADDDROP:BBID,2019-10-06,09:00:00,0008,#BLM,salary=1000,2026-04-21 22:09:34
2019,PK,14258,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-10-06,09:04:26,0004,Pure Greatness,salary=1000,2026-04-21 22:09:34
2019,PK,11947,,,2,DROP,ADDDROP:FREE_AGENT,2019-10-06,09:04:26,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,11947,,,3,DROP,FREE_AGENT,2019-10-06,09:04:26,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,14258,,,2,DROP,ADDDROP:BBID,2019-10-13,09:00:00,0004,Pure Greatness,,2026-04-21 22:09:34
2019,PK,13347,,,3,ACQUIRE,ADDDROP:BBID,2019-10-13,09:00:00,0004,Pure Greatness,salary=1000,2026-04-21 22:09:34
2019,PK,10862,,,1,ACQUIRE,ADDDROP:FREE_AGENT,2019-10-13,09:13:13,0001,Ulterior Warrior,salary=1000,2026-04-21 22:09:34
2019,PK,13719,,,2,DROP,ADDDROP:FREE_AGENT,2019-10-13,09:13:13,0001,Ulterior Warrior,,2026-04-21 22:09:34
2019,PK,13719,,,3,DROP,FREE_AGENT,2019-10-13,09:13:13,0001,Ulterior Warrior,,2026-04-21 22:09:34
