season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2022,PK,9310,,,1,0005,Run CMC,2022-08-18,2023-01-02,TRADE,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,8153,,,1,0007,Sex Manther,2022-08-28,2022-09-08,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,15882,,,1,0007,Sex Manther,2022-09-15,2022-10-14,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,13403,,,2,0009,C-Town Chivalry,2022-09-15,2022-10-19,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,12956,,,1,0002,The Bash Bros,2022-09-18,2022-09-29,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,13909,,,1,0004,Pure Greatness,2022-10-06,2022-11-06,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,14426,,,1,0001,Ulterior Warrior,2022-10-09,2022-10-15,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,9694,,,1,0008,#BLM,2022-10-13,2022-10-15,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,12437,,,1,0003,Gride,2022-10-14,2022-12-15,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,9694,,,2,0005,Run CMC,2022-10-20,2022-11-04,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,13403,,,3,0001,Ulterior Warrior,2022-10-21,2022-10-27,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,12956,,,2,0006,Good in Da Hood,2022-10-27,2022-11-03,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,15882,,,2,0010,Blake Bombers,2022-10-28,2022-11-03,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,14717,,,1,0004,Pure Greatness,2022-11-03,2022-11-12,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,13403,,,4,0010,Blake Bombers,2022-11-03,2022-11-24,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,15979,,,1,0005,Run CMC,2022-11-06,2022-11-11,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,13909,,,2,0008,#BLM,2022-11-10,2022-12-29,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,9694,,,3,0007,Sex Manther,2022-11-10,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,15882,,,3,0004,Pure Greatness,2022-11-12,2022-11-24,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,12956,,,3,0011,Cleon Ca$h,2022-11-13,2022-11-18,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,12860,,,1,0012,Hawks,2022-11-18,2022-12-09,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,13719,,,1,0003,Gride,2022-11-18,2022-12-02,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:47
2022,PK,15979,,,2,0010,Blake Bombers,2022-11-24,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,13980,,,1,0002,The Bash Bros,2022-12-11,2023-01-02,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,13403,,,5,0003,Gride,2022-12-15,2023-01-01,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:47
2022,PK,12437,,,2,0005,Run CMC,2022-12-22,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,8153,,,2,0008,#BLM,2022-12-30,2023-01-02,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:09:47
2022,PK,13719,,,2,0001,Ulterior Warrior,2023-01-01,2023-01-02,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:09:47
2023,PK,16011,,,1,0002,CBP,2023-03-29,2023-04-15,TRADE,FREE_AGENT,,,,,,,2026-04-21 22:09:51
2023,PK,11387,,,1,0001,Ulterior Warrior,2023-09-14,2023-10-06,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,13832,,,1,0008,Real Deal Creel,2023-09-21,2023-10-14,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,16414,,,1,0010,Blake Bombers,2023-09-21,2023-10-19,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,13909,,,1,0012,Hawks,2023-09-28,2023-11-05,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,8930,,,1,0004,Pure Greatness,2023-09-29,2023-10-13,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,14244,,,1,0001,Ulterior Warrior,2023-10-06,2023-10-13,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,12860,,,1,0007,Sex Manther,2023-10-12,2023-11-08,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:51
2023,PK,8851,,,1,0004,Pure Greatness,2023-10-13,2023-10-21,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,11947,,,1,0007,Sex Manther,2023-10-19,2023-10-29,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:09:51
2023,PK,11387,,,2,0010,Blake Bombers,2023-10-19,2023-12-28,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,14244,,,2,0006,The Main Event Mafia,2023-10-20,2023-10-24,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:09:51
2023,PK,16414,,,2,0004,Pure Greatness,2023-10-21,2023-10-22,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:09:51
2023,PK,8851,,,2,0004,Pure Greatness,2023-10-26,2023-12-31,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:09:51
