season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2017,WR,11406,,,3,0008,Gordon Is The New Blackmon,2017-10-25,2017-11-01,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:01
2017,WR,8657,,,2,0006,Good in Da Hood,2017-10-30,2017-10-31,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:02
2017,WR,11812,,,1,0008,Gordon Is The New Blackmon,2017-11-04,2017-11-05,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:01
2017,WR,11686,,,1,0001,Ulterior Warrior,2017-11-05,2017-11-08,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:01
2017,WR,12785,,,1,0001,Ulterior Warrior,2017-11-05,2017-11-11,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:02
2017,WR,12505,,,2,0002,Crystal Blue Persuasian,2017-11-12,2017-11-15,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:02
2017,WR,12917,,,1,0007,Sex Manther,2017-11-16,2017-11-22,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:02
2017,WR,11957,,,2,0008,Gordon Is The New Blackmon,2017-11-18,2017-12-06,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:01
2017,WR,11689,,,2,0007,Sex Manther,2017-11-22,2017-12-05,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:01
2017,WR,11975,,,2,0008,Gordon Is The New Blackmon,2017-11-23,2017-11-29,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:02
2017,WR,13316,,,1,0001,Ulterior Warrior,2017-11-25,2017-11-26,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:02
2017,WR,11758,,,1,0008,Gordon Is The New Blackmon,2017-11-29,2017-12-03,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:01
2017,WR,11225,,,1,0006,Good in Da Hood,2017-11-30,2017-12-03,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:01
2017,WR,13316,,,2,0001,Ulterior Warrior,2017-11-30,2017-12-24,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:02
2018,WR,10973,,,1,0003,Gride,2018-08-12,2018-09-02,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,11406,,,1,0009,C-Town Chivalry,2018-08-15,2018-09-02,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13664,,,1,0007,Sex Manther,2018-08-22,2018-08-28,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,10973,,,2,0006,Good in Da Hood,2018-09-12,2018-10-09,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,12656,,,1,0008,Gordon Is The New Blackmon,2018-09-16,2018-10-10,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,10734,,,1,0002,The Bash Bros,2018-09-22,2018-09-26,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,12814,,,1,0009,C-Town Chivalry,2018-09-23,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,11975,,,1,0006,Good in Da Hood,2018-09-26,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13418,,,1,0001,Ulterior Warrior,2018-10-14,2018-10-21,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,10973,,,3,0007,Sex Manther,2018-10-18,2018-10-23,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13794,,,1,0006,Good in Da Hood,2018-10-20,2018-11-04,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,12656,,,2,0002,The Bash Bros,2018-10-20,2018-10-24,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,12505,,,1,0008,Gordon Is The New Blackmon,2018-10-31,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13884,,,1,0006,Good in Da Hood,2018-10-31,2018-11-07,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,13910,,,1,0008,Gordon Is The New Blackmon,2018-10-31,2018-11-04,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13418,,,2,0004,Pure Greatness,2018-10-31,2018-11-06,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,10973,,,4,0005,C'mon Son,2018-10-31,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,12917,,,1,0010,Blake Bombers,2018-11-07,2018-11-27,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13664,,,2,0006,Good in Da Hood,2018-11-10,2018-11-20,ADDDROP:BBID,TRADE,,,,,,,2026-04-21 22:08:04
2018,WR,12656,,,3,0008,Gordon Is The New Blackmon,2018-11-14,2018-11-15,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13418,,,3,0012,White Power,2018-11-14,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13664,,,3,0011,Cleon Ca$h,2018-11-20,2018-12-24,TRADE,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,11689,,,1,0008,Gordon Is The New Blackmon,2018-11-21,2018-11-22,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,11957,,,1,0001,Ulterior Warrior,2018-11-22,2018-11-25,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13647,,,1,0010,Blake Bombers,2018-11-22,2018-11-28,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:04
2018,WR,13653,,,1,0007,Sex Manther,2018-11-28,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,11689,,,2,0006,Good in Da Hood,2018-11-29,2018-11-30,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,13313,,,1,0004,Pure Greatness,2018-12-09,2018-12-24,ADDDROP:FREE_AGENT,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13882,,,1,0007,Sex Manther,2018-12-09,2018-12-18,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:04
2018,WR,12656,,,4,0007,Sex Manther,2018-12-09,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13377,,,1,0003,Gride,2018-12-12,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2018,WR,13660,,,1,0008,Gordon Is The New Blackmon,2018-12-22,2018-12-24,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:04
2019,WR,12773,,,1,0005,Run CMC,2019-08-22,2019-08-29,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,12785,,,1,0006,Good in Da Hood,2019-08-25,2019-08-31,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,12443,,,1,0006,Good in Da Hood,2019-08-26,2019-08-31,AUCTION:FreeAgent,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,14313,,,1,0006,Good in Da Hood,2019-08-26,2019-08-31,AUCTION:FreeAgent,FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,11758,,,1,0008,#BLM,2019-09-11,2019-09-12,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,12182,,,1,0006,Good in Da Hood,2019-09-18,2019-09-25,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,12464,,,1,0008,#BLM,2019-09-18,2019-09-25,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,12785,,,2,0007,Sex Manther,2019-09-18,2019-11-20,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13289,,,1,0003,Gride,2019-09-25,2019-10-02,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,12934,,,1,0001,Ulterior Warrior,2019-10-05,2019-10-09,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13488,,,1,0002,The Bash Bros,2019-10-06,2019-10-12,ADDDROP:FREE_AGENT,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,13893,,,1,0008,#BLM,2019-10-06,2019-10-09,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,12443,,,2,0008,#BLM,2019-10-06,2019-11-14,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,12667,,,1,0009,C-Town Chivalry,2019-10-12,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,13863,,,1,0010,Blake Bombers,2019-10-13,2019-10-16,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13632,,,1,0008,#BLM,2019-10-16,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,14122,,,1,0008,#BLM,2019-10-16,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,11213,,,1,0009,C-Town Chivalry,2019-10-19,2019-10-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13488,,,2,0009,C-Town Chivalry,2019-10-23,2019-12-23,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:08:08
2019,WR,14305,,,1,0006,Good in Da Hood,2019-10-24,2019-10-29,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:08:08
2019,WR,12913,,,1,0001,Ulterior Warrior,2019-10-27,2019-11-17,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13809,,,1,0006,Good in Da Hood,2019-11-10,2019-11-21,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13809,,,2,0006,Good in Da Hood,2019-11-27,2019-11-28,ADDDROP:BBID,TRADE,,,,,,,2026-04-21 22:08:08
2019,WR,13809,,,3,0008,#BLM,2019-11-28,2019-12-11,TRADE,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
2019,WR,13162,,,1,0006,Good in Da Hood,2019-12-11,2019-12-18,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:08:08
