season,position_filter,player_id,player_name,nfl_team,lineage_seq,owner_franchise_id,owner_team_name,stint_start_date,stint_end_date,acquire_source,close_source,week1_owner_franchise_id,week1_owner_team_name,prior_owner_franchise_id,prior_owner_team_name,week1_contract_info,prior_contract_info,generated_at_utc
2024,DT,12697,,,1,0005,HammerTime 🔨 ⏰,2024-11-28,2024-12-26,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:35
2024,DT,12225,,,1,0001,Ulterior Warrior,2024-12-05,2024-12-30,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:35
2024,DT,16282,,,3,0008,Real Deal Creel,2024-12-08,2024-12-12,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:35
2024,DT,13839,,,1,0010,Blake Bombers,2024-12-12,2024-12-30,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:35
2024,DT,16282,,,4,0007,Sex Manther,2024-12-20,2024-12-30,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:35
2025,DT,14157,,,1,0004,Pure Greatness,2025-09-26,2025-09-27,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,15817,,,1,0004,Pure Greatness,2025-09-27,2025-10-02,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,12688,,,1,0001,L.A. Looks,2025-10-02,2025-12-29,ADDDROP:BBID,SEASON_END,,,,,,,2026-04-21 22:12:39
2025,DT,9051,,,1,0004,Pure Greatness,2025-10-02,2025-10-17,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,10292,,,1,0012,Hawks,2025-10-03,2025-11-07,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,12754,,,1,0006,The Long Haulers,2025-10-12,2025-10-14,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,14157,,,2,0012,Hawks,2025-10-16,2025-10-30,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,14158,,,1,0007,Sex Manther,2025-10-17,2025-10-28,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,16787,,,1,0006,The Long Haulers,2025-10-19,2025-10-22,ADDDROP:BBID,FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,14897,,,1,0003,Gride,2025-10-26,2025-12-05,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,15391,,,1,0011,Cleon Ca$h,2025-10-26,2025-10-30,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,15817,,,2,0004,Pure Greatness,2025-10-26,2025-10-30,ADDDROP:FREE_AGENT,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,16663,,,1,0008,Real Deal Creel,2025-10-31,2025-11-09,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
2025,DT,17174,,,1,0010,Blake Bombers,2025-11-01,2025-11-06,ADDDROP:BBID,ADDDROP:BBID,,,,,,,2026-04-21 22:12:39
2025,DT,17136,,,1,0010,Blake Bombers,2025-11-06,2025-11-19,ADDDROP:BBID,ADDDROP:FREE_AGENT,,,,,,,2026-04-21 22:12:39
